refseq_mrna,entrezgene_id,ensembl_gene_id,external_gene_name
NM_173797,167153,ENSG00000164329,TENT2
NM_173802,254013,ENSG00000139160,ETFBKMT
NM_173809,282991,ENSG00000196072,BLOC1S2
NM_173810,283237,ENSG00000162222,TTC9C
NM_173824,285237,ENSG00000179021,C3orf38
NM_173826,285343,ENSG00000179152,TCAIM
NM_173829,285672,ENSG00000153006,SREK1IP1
NM_173834,286451,ENSG00000181704,YIPF6
NM_174889,91942,ENSG00000164182,NDUFAF2
NM_174893,124944,ENSG00000258315,C17orf49
NM_174894,126003,ENSG00000181029,TRAPPC5
NM_174907,151987,ENSG00000163605,PPP4R2
NM_174908,152137,ENSG00000152492,CCDC50
NM_174913,161424,ENSG00000285326,NOP9
NM_174913,161424,ENSG00000196943,NOP9
NM_174917,197322,ENSG00000176715,ACSF3
NM_174983,126321,ENSG00000161091,MFSD12
NM_175063,284361,ENSG00000161671,EMC10
NM_175069,54840,ENSG00000137074,APTX
NM_175614,126328,ENSG00000174886,NDUFA11
NM_175732,114971,ENSG00000110536,PTPMT1
NM_175748,55148,ENSG00000012963,UBR7
NM_175852,200081,ENSG00000084652,TXLNA
NM_175876,149371,ENSG00000116903,EXOC8
NM_175907,284273,ENSG00000180011,ZADH2
NM_176812,128866,ENSG00000101421,CHMP4B
NM_176818,283459,ENSG00000257218,GATC
NM_176867,27068,ENSG00000138777,PPA2
NM_176880,126382,ENSG00000184162,NR2C2AP
NM_177401,90007,ENSG00000167470,MIDN
NM_177452,122553,ENSG00000182400,TRAPPC6B
NM_177533,256281,ENSG00000183828,NUDT14
NM_177938,54681,ENSG00000178467,P4HTM
NM_177966,201626,ENSG00000174840,PDE12
NM_177967,337867,ENSG00000134882,UBAC2
NM_178014,203068,ENSG00000235067,TUBB
NM_178014,203068,ENSG00000224156,TUBB
NM_178014,203068,ENSG00000229684,TUBB
NM_178014,203068,ENSG00000232575,TUBB
NM_178014,203068,ENSG00000232421,TUBB
NM_178014,203068,ENSG00000183311,TUBB
NM_178014,203068,ENSG00000227739,TUBB
NM_178014,203068,ENSG00000196230,TUBB
NM_178026,2686,ENSG00000131067,GGT7
NM_178124,91966,ENSG00000197620,EOLA1
NM_178126,162427,ENSG00000141699,RETREG3
NM_178148,347734,ENSG00000157593,SLC35B2
NM_178167,90850,ENSG00000167962,ZNF598
NM_178336,122704,ENSG00000172590,MRPL52
NM_178454,128338,ENSG00000156171,DRAM2
NM_178508,221491,ENSG00000186577,SMIM29
NM_178517,284098,ENSG00000275600,PIGW
NM_178517,284098,ENSG00000277161,PIGW
NM_178547,339487,ENSG00000176261,ZBTB8OS
NM_178812,92140,ENSG00000147649,MTDH
NM_178819,137964,ENSG00000158669,GPAT4
NM_178862,201595,ENSG00000163527,STT3B
NM_181336,221496,ENSG00000161904,LEMD2
NM_181441,128308,ENSG00000162910,MRPL55
NM_181503,11340,ENSG00000120699,EXOSC8
NM_181504,5295,ENSG00000145675,PIK3R1
NM_181514,219927,ENSG00000197345,MRPL21
NM_181575,550,ENSG00000115307,AUP1
NM_181656,284018,ENSG00000186665,C17orf58
NM_181672,8473,ENSG00000147162,OGT
NM_181713,165324,ENSG00000173960,UBXN2A
NM_181715,200186,ENSG00000160741,CRTC2
NM_181725,339175,ENSG00000087995,METTL2A
NM_181785,283537,ENSG00000139508,SLC46A3
NM_181836,51014,ENSG00000134970,TMED7
NM_182476,51004,ENSG00000119723,COQ6
NM_182501,130916,ENSG00000122085,MTERF4
NM_182523,152100,ENSG00000187118,CMC1
NM_182529,168451,ENSG00000177683,THAP5
NM_182543,221078,ENSG00000241058,NSUN6
NM_182547,222068,ENSG00000158604,TMED4
NM_182640,64965,ENSG00000135972,MRPS9
NM_182752,127262,ENSG00000158109,TPRG1L
NM_182755,220929,ENSG00000183621,ZNF438
NM_182916,51095,ENSG00000072756,TRNT1
NM_182919,148022,ENSG00000127666,TICAM1
NM_182972,359948,ENSG00000168264,IRF2BP2
NM_182976,284695,ENSG00000162664,ZNF326
NM_183006,22839,ENSG00000080845,DLGAP4
NM_183075,113612,ENSG00000155016,CYP2U1
NM_183352,6396,ENSG00000157020,SEC13
NM_194280,124446,ENSG00000149932,TMEM219
NM_194283,134218,ENSG00000168724,DNAJC21
NM_194285,144108,ENSG00000179119,SPTY2D1
NM_194326,91582,ENSG00000187051,RPS19BP1
NM_194460,55658,ENSG00000070423,RNF126
NM_197964,154791,ENSG00000164898,FMC1
NM_197977,7743,ENSG00000136870,ZNF189
NM_198044,84287,ENSG00000171307,ZDHHC16
NM_198066,64841,ENSG00000100522,GNPNAT1
NM_198076,116228,ENSG00000203667,COX20
NM_198077,148423,ENSG00000162642,C1orf52
NM_198217,3621,ENSG00000153487,ING1
NM_198243,140460,ENSG00000183475,ASB7
NM_198273,116068,ENSG00000176018,LYSMD3
NM_198318,3276,ENSG00000126457,PRMT1
NM_198334,23193,ENSG00000089597,GANAB
NM_198401,157567,ENSG00000186106,ANKRD46
NM_198446,127687,ENSG00000197982,C1orf122
NM_198450,139322,ENSG00000155008,APOOL
NM_198467,222194,ENSG00000187257,RSBN1L
NM_198486,285855,ENSG00000146223,RPL7L1
NM_198507,345757,ENSG00000174132,FAM174A
NM_198527,374659,ENSG00000184508,HDDC3
NM_198551,375056,ENSG00000154305,MIA3
NM_198841,158293,ENSG00000188938,FAM120AOS
NM_198976,51497,ENSG00000101158,NELFCD
NM_199069,25915,ENSG00000178057,NDUFAF3
NM_199077,54805,ENSG00000148842,CNNM2
NM_199129,387521,ENSG00000240849,PEDS1
NM_199203,387522,ENSG00000124208,PEDS1-UBE2V1
NM_199287,339230,ENSG00000185298,CCDC137
NM_199337,374395,ENSG00000185475,TMEM179B
NM_199342,374969,ENSG00000177868,SVBP
NM_203288,6100,ENSG00000164610,RP9
NM_203290,9533,ENSG00000171453,POLR1C
NM_203298,118487,ENSG00000172586,CHCHD1
NM_203376,388730,ENSG00000174529,TMEM81
NM_203390,389677,ENSG00000183808,RBM12B
NM_203397,255374,ENSG00000214309,MBLAC1
NM_203462,114932,ENSG00000178988,MRFAP1L1
NM_203495,170622,ENSG00000188243,COMMD6
NM_205767,125988,ENSG00000174917,MICOS13
NM_206831,285381,ENSG00000154813,DPH3
NM_207005,7391,ENSG00000158773,USF1
NM_207040,6938,ENSG00000140262,TCF12
NM_207111,54476,ENSG00000011275,RNF216
NM_207118,404672,ENSG00000272047,GTF2H5
NM_207122,2132,ENSG00000151348,EXT2
NM_207318,139231,ENSG00000123575,FAM199X
NM_207332,157697,ENSG00000104714,ERICH1
NM_207356,339448,ENSG00000198912,C1orf174
NM_212550,388552,ENSG00000189114,BLOC1S3
NM_212551,388695,ENSG00000163155,LYSMD1
